country/economy code,year,"reporting data level: rural, urban, or national coverage",income or consumption used in survey,"Prosperity Gap, z=28/day","Inequality, z=ybar","Mean, $/day 2021 PPPs"
BRA,1987,national,income,8.831714788197964,3.855102777481079,12.222187640996
BRA,1988,national,income,9.785231652349948,4.211236476898193,12.050263396171
BRA,1989,national,income,9.123620946749506,4.55848503112793,13.98979382192
BRA,1990,national,income,9.630210172026334,3.773185729980469,10.97060183901
BRA,1992,national,income,10.40690128189839,3.247293710708618,8.736916051478
BRA,1993,national,income,9.946869210573817,3.903974533081055,10.989516603159
BRA,1995,national,income,7.478863234256041,3.934513092041016,14.730362330931
BRA,1996,national,income,8.048682944415868,4.257483959197998,14.81106241436
BRA,1997,national,income,7.940816182802921,4.151780605316162,14.639534947379
BRA,1998,national,income,7.359030253622721,3.964767694473267,15.085343199932
BRA,1999,national,income,7.566999408695173,3.823254585266113,14.14710431678
BRA,2001,national,income,6.611999665989464,3.741547584533691,15.844425296044
BRA,2002,national,income,6.109684333077312,3.510443925857544,16.08797194327
BRA,2003,national,income,6.444938055775207,3.522285461425781,15.3025508943
BRA,2004,national,income,5.965012795361572,3.276363134384155,15.379374962575
BRA,2005,national,income,5.581300993844322,3.220518350601196,16.156539634436
BRA,2006,national,income,5.066011794423529,3.140029430389404,17.355037547984
BRA,2007,national,income,5.099719063125611,3.268600940704346,17.946248867716
BRA,2008,national,income,4.535029395206139,3.062572956085205,18.908817626581
BRA,2009,national,income,4.370471120338582,3.041984796524048,19.488876702232
BRA,2011,national,income,4.039483103307379,3.026757955551147,20.980214143526
BRA,2012,national,income,3.65231581329497,2.935497045516968,22.504602646373
BRA,2013,national,income,3.328714321479179,2.789038419723511,23.460431498904
BRA,2014,national,income,3.183223180799811,2.723038673400879,23.952164477308
BRA,2015,national,income,3.348716574879653,2.778903484344482,23.235558462455
BRA,2016,national,income,3.615323159138319,2.998565196990967,23.223325449937
BRA,2017,national,income,3.725452759330361,3.084985494613647,23.186334364087
BRA,2018,national,income,3.677405063732113,3.151150465011597,23.993064113868
BRA,2019,national,income,3.704445406633564,3.189772367477417,24.109850117652
BRA,2020,national,income,2.669097253473903,2.289737939834595,24.02035531894
BRA,2021,national,income,3.788005412628451,2.962471961975098,21.897861469171
BRA,2022,national,income,3.209155308706871,2.792077302932739,24.360979280819
BRA,2023,national,income,2.993853048934151,2.730041742324829,25.532705148945
BRB,2016,national,consumption,2.809121601173647,1.847780227661133,18.417801893074
BTN,2003,national,consumption,6.580869924060359,1.613633751869202,6.865618794373
BTN,2007,national,consumption,5.275426676698779,1.564465999603271,8.303602868472
BTN,2012,national,consumption,3.876730783230739,1.572789430618286,11.359598039071
BTN,2017,national,consumption,3.52859948079145,1.555484294891357,12.34301654912
BTN,2022,national,consumption,2.017121442419168,1.302029967308044,18.073696454173
BWA,1985,national,consumption,12.92300009039165,2.440651655197144,5.288109819325
BWA,1993,national,consumption,10.7534932280818,2.842566967010498,7.401490162202
BWA,2002,national,consumption,9.363394708696131,3.359291553497314,10.045519246834
BWA,2009,national,consumption,6.622089750249676,2.764364004135132,11.688483934382
BWA,2015,national,consumption,6.385478395227926,2.530253887176514,11.095035628769
CAF,1992,national,consumption,44.70734167858731,2.910173177719116,1.822627960517
CAF,2008,national,consumption,19.74436664777499,2.632960319519043,3.733869435394
CAF,2021,national,consumption,18.22540490662775,1.791887044906616,2.75290659881
CAN,1971,national,income,2.550953218401267,3.283612728118896,36.041882448869
CAN,1973,national,income,2.187618409049504,3.161369562149048,40.463340168364
